         508158 function calls (500986 primitive calls) in 1.704 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2015    0.003    0.000    0.005    0.000 sre_parse.py:160(__len__)
        1    0.000    0.000    0.005    0.005 hashlib.py:54(<module>)
       20    0.000    0.000    0.005    0.000 pyparsing.py:4654(parseImpl)
        1    0.000    0.000    0.005    0.005 fontconfig_pattern.py:65(__init__)
        1    0.000    0.000    0.005    0.005 qt_compat.py:12(<module>)
        1    0.000    0.000    0.005    0.005 tz.py:9(<module>)
        1    0.000    0.000    0.005    0.005 mlab.py:54(<module>)
        1    0.000    0.000    0.004    0.004 linecache.py:6(<module>)
       25    0.000    0.000    0.004    0.000 pyparsing.py:1275(_trim_arity)
     1905    0.003    0.000    0.004    0.000 sre_parse.py:172(append)
     72/4    0.000    0.000    0.004    0.001 pyparsing.py:1821(_parseCache)
       21    0.000    0.000    0.004    0.000 pyparsing.py:1504(setParseAction)
      276    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:951(path_stats)
      275    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap>:194(_lock_unlock_module)
        1    0.000    0.000    0.004    0.004 __init__.py:24(<module>)
       24    0.000    0.000    0.004    0.000 pyparsing.py:1283(extract_stack)
        1    0.000    0.000    0.004    0.004 decoder.py:2(<module>)
     5032    0.004    0.000    0.004    0.000 {method 'strip' of 'str' objects}
        1    0.000    0.000    0.004    0.004 signal.py:1(<module>)
        1    0.000    0.000    0.004    0.004 pyparsing.py:5811(makeHTMLTags)
        1    0.000    0.000    0.004    0.004 pyparsing.py:5774(_makeTags)
      410    0.002    0.000    0.004    0.000 copy.py:268(_reconstruct)
      318    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap>:318(__exit__)
      313    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1351(_get_spec)
       24    0.000    0.000    0.004    0.000 traceback.py:200(extract_stack)
      451    0.001    0.000    0.004    0.000 sre_compile.py:423(_simple)
        1    0.000    0.000    0.004    0.004 pickle.py:24(<module>)
      757    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1203(_path_importer_cache)
       60    0.001    0.000    0.004    0.000 function_base.py:37(linspace)
       24    0.001    0.000    0.004    0.000 traceback.py:318(extract)
     1563    0.003    0.000    0.004    0.000 inspect.py:158(isfunction)
       79    0.000    0.000    0.004    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.004    0.004 legend.py:22(<module>)
      408    0.002    0.000    0.004    0.000 artist.py:1326(aliased_name)
        1    0.000    0.000    0.004    0.004 tokenize.py:21(<module>)
       31    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1404(_fill_cache)
       66    0.000    0.000    0.004    0.000 pyparsing.py:2116(__add__)
     3631    0.004    0.000    0.004    0.000 <frozen importlib._bootstrap>:222(_verbose_message)
        2    0.000    0.000    0.003    0.002 pyparsing.py:5647(srange)
      187    0.001    0.000    0.003    0.000 enum.py:70(__setitem__)
        1    0.000    0.000    0.003    0.003 datetime.py:5(<module>)
       54    0.001    0.000    0.003    0.000 __init__.py:890(_open_file_or_url)
    24/12    0.000    0.000    0.003    0.000 pyparsing.py:4217(parseImpl)
        1    0.000    0.000    0.003    0.003 font_manager.py:916(json_load)
     3832    0.003    0.000    0.003    0.000 {method 'pop' of 'list' objects}
        1    0.000    0.000    0.003    0.003 dates.py:137(<module>)
       67    0.001    0.000    0.003    0.000 pyparsing.py:3980(__init__)
        1    0.000    0.000    0.003    0.003 __init__.py:274(load)
     1305    0.002    0.000    0.003    0.000 sre_parse.py:286(tell)
       31    0.000    0.000    0.003    0.000 contextlib.py:107(__enter__)
     2495    0.003    0.000    0.003    0.000 sre_parse.py:249(match)
     4272    0.003    0.000    0.003    0.000 inspect.py:2517(name)
        2    0.000    0.000    0.003    0.002 __init__.py:299(loads)
       32    0.003    0.000    0.003    0.000 {built-in method posix.listdir}
        2    0.000    0.000    0.003    0.002 decoder.py:332(decode)
      188    0.000    0.000    0.003    0.000 sre_parse.py:96(closegroup)
     2478    0.003    0.000    0.003    0.000 {method 'expandtabs' of 'str' objects}
        2    0.000    0.000    0.003    0.002 decoder.py:343(raw_decode)
        2    0.000    0.000    0.003    0.002 function_base.py:1(<module>)
     1506    0.003    0.000    0.003    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.003    0.003 main.py:1(<module>)
      445    0.001    0.000    0.003    0.000 {built-in method builtins.sorted}
      449    0.002    0.000    0.003    0.000 artist.py:1301(_replace_path)
        1    0.001    0.001    0.003    0.003 financial.py:12(<module>)
        1    0.000    0.000    0.003    0.003 patches.py:3151(ArrowStyle)
        1    0.000    0.000    0.003    0.003 string.py:15(<module>)
        1    0.000    0.000    0.003    0.003 cycler.py:41(<module>)
       18    0.000    0.000    0.003    0.000 pyparsing.py:4747(parseImpl)
     2158    0.002    0.000    0.003    0.000 {built-in method builtins.setattr}
      100    0.001    0.000    0.003    0.000 font_manager.py:883(_json_decode)
     20/6    0.001    0.000    0.003    0.000 pyparsing.py:4428(parseImpl)
        8    0.000    0.000    0.003    0.000 __init__.py:1926(_define_aliases)
     2791    0.003    0.000    0.003    0.000 {method 'rpartition' of 'str' objects}
     1064    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:859(__exit__)
        1    0.000    0.000    0.003    0.003 scanner.py:2(<module>)
       30    0.003    0.000    0.003    0.000 {built-in method io.open}
     2307    0.002    0.000    0.003    0.000 enum.py:526(__new__)
      637    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:78(acquire)
      552    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:62(_path_split)
       82    0.001    0.000    0.003    0.000 inspect.py:535(_finddoc)
     1064    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:855(__enter__)
        1    0.000    0.000    0.003    0.003 string.py:65(__init__)
        1    0.000    0.000    0.003    0.003 __init__.py:27(<module>)
        1    0.000    0.000    0.003    0.003 linalg.py:10(<module>)
        1    0.000    0.000    0.003    0.003 pyplot.py:1767(get_plot_commands)
      276    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:438(_classify_pyc)
       43    0.000    0.000    0.002    0.000 inspect.py:2843(replace)
      637    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:103(release)
      365    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:176(cb)
      906    0.002    0.000    0.002    0.000 {method 'search' of 're.Pattern' objects}
      362    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:151(__exit__)
       96    0.000    0.000    0.002    0.000 traceback.py:282(line)
      828    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:51(_r_long)
        1    0.000    0.000    0.002    0.002 dviread.py:18(<module>)
        3    0.000    0.000    0.002    0.001 qt_compat.py:84(_setup_pyqt4)
      130    0.001    0.000    0.002    0.000 pyplot.py:1780(<genexpr>)
      276    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:471(_validate_timestamp_pyc)
       20    0.000    0.000    0.002    0.000 pyparsing.py:4815(parseImpl)
      171    0.001    0.000    0.002    0.000 enum.py:836(__and__)
        1    0.000    0.000    0.002    0.002 version.py:27(<module>)
       83    0.001    0.000    0.002    0.000 pyparsing.py:3839(__init__)
      313    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:574(spec_from_file_location)
        1    0.000    0.000    0.002    0.002 figure.py:245(Figure)
       12    0.001    0.000    0.002    0.000 enum.py:177(<setcomp>)
        1    0.000    0.000    0.002    0.002 colors.py:60(<module>)
       27    0.000    0.000    0.002    0.000 core.py:172(iter_style_files)
       31    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1190(_path_hooks)
        1    0.000    0.000    0.002    0.002 dis.py:1(<module>)
       71    0.000    0.000    0.002    0.000 deprecation.py:237(finalize)
       72    0.000    0.000    0.002    0.000 __init__.py:1946(make_alias)
        1    0.000    0.000    0.002    0.002 gridspec.py:10(<module>)
